ID apteki;Nazwa;Status;Numer zezwolenia;Data wydania zezwolenia;Data cofni_cia zezwolenia;Data wygaszenia zezwolenia;Data uprawomocnienia zezwolenia;Data uprawomocnienia cofni_cia/wygaszenia zezwolenia;Data nadania rygoru natychmiastowej wykonalno_ci dla cofni_cia zezwolenia;Sygnatura sprawy dla cofniecia/wygaszenia zezwolenia;Wojew—dztwo;Powiat;Gmina;Rodzaj ulicy;Ulica;Numer Budynku;Numer Lokalu;Miejscowo__;Kod pocztowy;Poczta;Simc;Terc;Ulic
1198883;DUOS;aktywna;DNA.8520.1.239.2015;2015-11-25;;;2015-12-10;;;;_L_SKIE;Chorz—w;Chorz—w (gmina miejska);ul.;Parkowa;20;;Chorz—w;41-500;;938887;2463011;15710
1202082;DUOS;aktywna;DNA.8520.1.6.2016;2016-02-10;;;2016-02-25;;;;_L_SKIE;Ruda _l_ska;Ruda _l_ska (gmina miejska);ul.;Edmunda Kokota;172;;Ruda _l_ska;41-711;;942630;2472011;8779
1012611;Duo-Pharm;aktywna;FA-SI-I-9211/9/98;1998-12-03;;;1998-12-17;;;;_îDZKIE;zdu_skowolski;Zdu_ska Wola (gmina miejska);ul.;Szadkowska;26;;Zdu_ska Wola;98-220;;976675;1019011;21700
1115765;DUO-FARM;aktywna;WIF.Z-87/2003;2003-11-13;;;2003-12-02;;;;MAZOWIECKIE;Warszawa;Praga-Po_udnie (dzielnica);ul.;Kobielska;47/51;;Warszawa;04-371;Warszawa;918838;1465078;8688
1047282;DROSERA;aktywna;30/2007;2007-02-23;;;2007-03-09;;;;wielkopolskie;Pozna_;Pozna_-Wilda (delegatura);ul.;28 Czerwca 1956 r.;330/330A;;Pozna_;61-437;POZNA_;970448;3064069;3410
1183508;DROFARM;aktywna;14/2015;2015-02-12;;;2015-02-26;;;;WIELKOPOLSKIE;ostrzeszowski;Ostrzesz—w (miasto w gminie miejsko-wiejskiej);ul.;Dworcowa;6;;Ostrzesz—w;63-500;OSTRZESZîW;937250;3018074;4434
1200723;DROFARM;aktywna;F_-1184/A/2015;2015-12-18;;;2016-01-02;;;;_îDZKIE;wieruszowski;Wierusz—w (miasto w gminie miejsko-wiejskiej);ul.;Warszawska;99;;Wierusz—w;98-400;;937400;1018074;23682
1202880;DROFARM;aktywna;12/2016;2016-03-07;;;2016-03-23;;;;WIELKOPOLSKIE;ostrzeszowski;Ostrzesz—w (miasto w gminie miejsko-wiejskiej);ul.;Zamkowa;36;;Ostrzesz—w;63-500;OSTRZESZîW;937250;3018074;25547
1187111;DRIVE-THRU;aktywna;WIF.WA.II.8520.4.51.2015.DB;2015-05-12;;;2015-05-28;;;;MAZOWIECKIE;grodziski;Milan—wek (gmina miejska);ul.;Podwiejska;39;15;Milan—wek;05-822;Milan—wek;921020;1405011;16882
1152710;Drawska II;aktywna;370;2005-04-25;;;2005-04-25;;;;zachodniopomorskie;drawski;Drawsko Pomorskie;ul.;Obro_c—w Westerplatte;1a;;Drawsko Pomorskie;78-500;;949862;3203024;14655
1015724;DRACENA;aktywna;F_-VII-8240-152/A/2002;2002-07-01;;;2002-07-15;;;;_—dzkie;_—d_;_—d_;ul.;Kusoci_skiego;140A;;_—d_;94-054;;958269;1061049;10493
1096466;DR.OPTIMA CENY HURTOWE;aktywna;FASE-E.L.-9211/37/97;1997-11-04;;;1997-11-20;;;;MAZOWIECKIE;garwoli_ski;Garwolin (gmina miejska);ul.;D_uga;6;;Garwolin;08-400;Garwolin;975285;1403011;3839
1096551;DR.OPTIMA CENY HURTOWE;aktywna;WIF.WA.4100/96/07;2007-08-09;;;2007-08-25;;;;MAZOWIECKIE;garwoli_ski;Garwolin (gmina miejska);ul.;Ko_ciuszki;4A;;Garwolin;08-400;Garwolin;975285;1403011;9572
1117962;DR.OPTIMA CENY HURTOWE;aktywna;WIF.WA.II.8520.4.69.2013.RB;2013-07-24;;;2013-08-10;;;;MAZOWIECKIE;grodziski;Grodzisk Mazowiecki (miasto w gminie miejsko-wiejskiej);ul.;Kr—lewska;59A;2;Grodzisk Mazowiecki;05-825;Grodzisk Mazowiecki;920380;1405044;9987
1043508;DR.MAX;aktywna;FAPI-I-9211-14/97;1997-11-20;;;1997-12-07;;;;wielkopolskie;pilski;Pi_a;ul.;_EROMSKIEGO;7;;PI_A;64-920;;966530;3019011;26464
1044780;DR.MAX;aktywna;FAPO/I/9211/11-A/94;1994-07-19;;;1994-08-05;;;;WIELKOPOLSKIE;Pozna_;Pozna_-Grunwald (delegatura);ul.;J—zefa _ukaszewicza;34/36;;Pozna_;60-279;POZNA_;969416;3064029;11761
1059320;Dr.Max;aktywna;_LWIF.KA.87520.1.57.2012;2012-03-23;;;2012-03-23;;;;_l_skie;Chorz—w;Chorz—w;;3 MAJA;185;;CHORZîW;41-500;;;;
1061542;Dr.Max;aktywna;_LWIF-KA.8520.1.55.2012;2012-03-23;;;2012-03-23;;;;_l_skie;D_browa G—rnicza;D_browa G—rnicza;;MORCINKA;2;;D_BROWA GîRNICZA;41-303;;939473;2465011;13279
1063952;Dr.Max;aktywna;_LWIF.KA.8520.1.52.2012;2012-03-26;;;2012-03-26;;;;_l_skie;Katowice;Katowice;;LIGOCKA;3 A;;KATOWICE;40-570;;937474;2469011;11054
1064319;Dr.Max;aktywna;_LWIF-KA.8520.1.51.2012;2012-03-26;;;2012-03-26;;;;_l_skie;Katowice;Katowice;;ROLNA;30;;KATOWICE;40-555;;937474;2469011;18819
1066545;Dr.Max;aktywna;_LWIF.KA.8520.1.56.2012;2012-03-23;;;2012-03-23;;;;_l_skie;Piekary _l_skie;Piekary _l_skie;;BYTOMSKA;41;;PIEKARY _L_SKIE;41-940;;942104;2471011;2528
1068342;Dr.Max;aktywna;_LWIF.KA.8520.1.49.2012;2012-03-26;;;2012-03-26;;;;_l_skie;rybnicki;Rybnik;;_ORSKA;2;;RYBNIK;44-203;;;;
1068539;Dr.Max;aktywna;_LWIF-KA.8520.1.50.2012;2012-03-26;;;2012-03-26;;;;_l_skie;Siemianowice _l_skie;Siemianowice _l_skie;;KO_CIELNA;39;;SIEMIANOWICE _L_SKIE;41-103;;943150;2474011;9546
1099504;Dr.Max;aktywna;WIF.BY.8240/99/83/69/02;2002-10-22;;;2002-11-11;;;;kujawsko-pomorskie;Bydgoszcz;Bydgoszcz;ul.;Kruszwicka;1;;Bydgoszcz;85-213;;928363;461011;10045
1100150;Dr.Max;aktywna;WIF.BY.8240/133/102/156/01;2001-12-20;;;2002-01-04;;;;kujawsko-pomorskie;bydgoski;Nowa Wie_ Wielka;ul.;Aleja Pokoju;5a;;Nowa Wie_ Wielka;86-060;;;;
1100169;Dr.Max;aktywna;WIF.BY.8240/134/104/270/01;2001-12-20;;;2002-02-21;;;;kujawsko-pomorskie;inowroc_awski;Pako__;ul.;_w. Jana;19;;Pako__;88-170;;;;
1100175;Dr.Max;aktywna;WIF.BY.4010-308/1/Z-15/05;2005-04-18;;;2005-05-03;;;;kujawsko-pomorskie;inowroc_awski;Inowroc_aw;ul.;Emilii Plater;10;;Inowroc_aw;88-100;;;;
1100188;Dr.Max;aktywna;WIF.BY.4010-323/1/Z-43/05;2005-10-27;;;2005-11-10;;;;kujawsko-pomorskie;mogile_ski;Strzelno;ul.;Raj;2;;Strzelno;88-320;;929598;409044;18390
1100191;Dr.Max;aktywna;WIF.BY.4010-331/1/Z-6/06;2006-03-01;;;2006-03-15;;;;kujawsko-pomorskie;Bydgoszcz;Bydgoszcz;ul.;Pelpli_ska;41;;Bydgoszcz;85-794;;928363;461011;15919
1100209;Dr.Max;aktywna;WIF.BY.4010-337/1/Z-19/06;2006-07-17;;;2006-08-14;;;;kujawsko-pomorskie;inowroc_awski;Janikowo;ul.;Dworcowa;9;;Janikowo;88-160;;929109;407054;4434
1100214;Dr.Max;aktywna;WIF.BY.4010-343/1/Z-29/06;2006-10-23;;;2006-11-07;;;;kujawsko-pomorskie;nakielski;Nak_o nad Noteci_;ul.;Bydgoska;22;;Nak_o Nad Noteci_;89-100;;929463;410034;2498
1100223;Dr.Max;aktywna;WIF.BY.4010-344/1/Z-30/06;2006-10-23;;;2006-11-08;;;;kujawsko-pomorskie;nakielski;Szubin;ul.;Ogrodowa;3;;Szubin;89-200;;929612;410054;14834
1100246;Dr.Max;aktywna;WIF.BY.4010-362/1/Z-30/07;2007-08-16;;;2007-08-31;;;;kujawsko-pomorskie;Bydgoszcz;Bydgoszcz;ul.;Wojska Polskiego;16;;Bydgoszcz;85-824;;928363;461011;32466
1100251;Dr.Max;aktywna;WIF.BY.4011-253/1/Z-9/09;2009-02-09;;;2009-02-23;;;;kujawsko-pomorskie;Toru_;Toru_ (gmina miejska);szosa;Bydgoska;26;;Toru_;87-100;;982724;463011;2497
1100267;Dr.Max;aktywna;WIF.W.4012-142/1/25/03;2003-10-17;;;2003-10-31;;;;kujawsko-pomorskie;W_oc_awek;W_oc_awek;ul.;Kazimierza Pu_askiego;18;;W_oc_awek;87-800;;;;
1102124;Dr.Max;aktywna;WIFBY-KK.8520.1.25.2012;2012-10-02;;;2012-10-16;;;;kujawsko-pomorskie;inowroc_awski;Inowroc_aw;ul.;Pozna_ska;100;;Inowroc_aw;88-100;;928989;407011;17394
1102580;Dr.Max;aktywna;WIF.T.4011-203/1/Z-22/04;2004-10-27;;;2004-11-10;;;;kujawsko-pomorskie;Grudzi_dz;Grudzi_dz;ul.;Po_udniowa;8;;Grudzi_dz;86-300;Grudziadz;983333;462011;17070
1102595;Dr.Max;aktywna;WIF.T.4011-205/1/Z-24/04;2004-10-27;;;2004-11-10;;;;kujawsko-pomorskie;Grudzi_dz;Grudzi_dz;ul.;Che_mi_ska;80;;Grudzi_dz;86-300;;983333;462011;2700
1103230;Dr.Max;aktywna;WIF.T.8240/100/84/02;2002-10-22;;;2002-11-05;;;;kujawsko-pomorskie;Toru_;Toru_;ul.;Grudzi_dzka;162;;Toru_;87-100;Toru_;982724;463011;6236
1108117;Dr.Max;aktywna;OWIF-411/A/22/10;2010-08-24;;;2010-09-07;;;;opolskie;namys_owski;Namys_—w;ul.;Sikorskiego;12;;Namys_—w;46-100;;965743;1606024;19914
1117166;Dr.Max;aktywna;DNAiH.8520.1.48.2013;2013-07-01;;;2013-07-15;;;;_l_skie;Katowice;Katowice;ul.;Medyk—w;14;;Katowice;40-752;;937474;2469011;12582
1123181;Dr.MAX;aktywna;WIFOL.8520.49.2013;2014-01-22;;;2014-01-22;;;;WARMI_SKO-MAZURSKIE;Olsztyn;Olsztyn (gmina miejska);ul.;Metalowa;2;;Olsztyn;10-603;Olsztyn;964465;2862011;12627
1171899;DR.MAX;aktywna;F_-1006/A/2014;2014-01-30;;;2014-02-14;;;;_îDZKIE;wieruszowski;Wierusz—w (miasto w gminie miejsko-wiejskiej);os.;Fabryczna;4A;3;Wierusz—w;98-400;;937400;1018074;4862
1177218;Dr.Max;aktywna;DNAiH.8520.1.155.2014;2014-09-09;;;2014-10-01;;;;_L_SKIE;cieszy_ski;Cieszyn (gmina miejska);ul.;Liburnia;28;;Cieszyn;43-400;;924158;2403011;11032
1185653;Dr.Max;aktywna;WIFG.8520.1.12.2015.ACH;2015-04-20;;;2015-05-04;;;;LUBUSKIE;nowosolski;Nowa S—l (gmina miejska);ul.;Cha_ubi_skiego;2;;Nowa S—l;67-100;Nowa S—l;988520;804011;
1196717;Dr.Max;aktywna;FARZ-DA.8520.2063.2015;2015-10-29;;;2015-11-13;;;;PODKARPACKIE;stalowowolski;Stalowa Wola (gmina miejska);ul.;Fryderyka Chopina;42;;Stalowa Wola;37-450;;981133;1818011;2849
1197961;Dr.Max;aktywna;WIFBY-DT.8520.1.17.2015;2015-11-12;;;2015-11-26;;;;KUJAWSKO-POMORSKIE;Toru_;Toru_ (gmina miejska);ul.;gen. J—zefa Bema;44-58;;Toru_;87-100;Toru_;982724;463011;1014
1200665;Dr.Max;aktywna;FARZ-DA.8520.2095.2015;2016-01-05;;;2016-01-23;;;;PODKARPACKIE;d_bicki;D_bica (gmina miejska);ul.;Rzeszowska;116;;D_bica;39-200;;982233;1803011;19351
1208632;Dr.Max;aktywna;WIF.WA.II.8520.2.81.2016.AN;2016-08-23;;;2016-09-08;;;;MAZOWIECKIE;ostrowski;Ostr—w Mazowiecka (gmina miejska);ul.;Lubiejewska;65;;Ostr—w Mazowiecka;07-300;Ostr—w Mazowiecka;966330;1416011;11320
1083440;DR. OPTIMA HURTOWE CZWARTKI;aktywna;WIF.WA.4100/74/04;2004-07-21;;;2004-07-05;;;;MAZOWIECKIE;Warszawa;Bia_o__ka (dzielnica);ul.;Leszczynowa;14;;Warszawa;03-197;Warszawa;988796;1465038;10870
1091375;DR. OPTIMA HURTOWE CZWARTKI;aktywna;WIF.WA.4100/98/07;2007-08-13;;;2007-08-31;;;;MAZOWIECKIE;wyszkowski;Wyszk—w (miasto w gminie miejsko-wiejskiej);ul.;Genera_a J—zefa Sowi_skiego;28;;Wyszk—w;07-200;Wyszk—w;966470;1435054;37884
1097110;DR. OPTIMA CENY HURTOWE CODZIENNIE;aktywna;WIF.WA.4100/92/07;2007-08-02;;;2007-08-17;;;;MAZOWIECKIE;Siedlce;Siedlce (gmina miejska);ul.;Starowiejska;14;;Siedlce;08-110;Siedlce;975173;1464011;20998
1092872;DR. OPTIMA CENY HURTOWE;aktywna;WIF.WA.IV.8520.4.51.2012.DB;2012-07-12;;;2012-07-27;;;;MAZOWIECKIE;ciechanowski;Ciechan—w (gmina miejska);ul.;Adama Mickiewicza;3;;Ciechan—w;06-400;Ciechan—w;930414;1402011;12740
1094073;DR. OPTIMA CENY HURTOWE;aktywna;WIF.WA.IV.8520.4.19.2012.DB;2012-03-30;;;2012-04-14;;;;MAZOWIECKIE;sochaczewski;Sochaczew (gmina miejska);ul.;Stefana _eromskiego;41A;;Sochaczew;96-500;Sochaczew;977120;1428011;26469
1094085;DR. OPTIMA CENY HURTOWE;aktywna;WIF.WA.IV.8520.4.24.2012.DB;2012-04-24;;;2012-05-09;;;;MAZOWIECKIE;sierpecki;Sierpc (gmina miejska);ul.;Gabriela Narutowicza;2A;;Sierpc;09-200;Sierpc;969310;1427011;14018
1096477;DR. OPTIMA CENY HURTOWE;aktywna;FAA-2372/A/90;1990-12-21;;;1991-01-05;;;;MAZOWIECKIE;garwoli_ski;Garwolin (gmina miejska);ul.;Ko_cielna;2;;Garwolin;08-400;Garwolin;975285;1403011;9546
1137183;Dr. Optima;aktywna;WIF-WR-I.8520.1.55.2013;2013-10-03;;;2013-10-03;;;;dolno_l_skie;lubi_ski;Lubin;ul.;Al.Niepodleg_o_ci;23/25;;Lubin;59-300;;;;
1137628;Dr. Optima;aktywna;WIF-WR-I.8520.1.76.2013;2013-11-29;;;2013-11-29;;;;dolno_l_skie;wa_brzyski;Wa_brzych;ul.;Grodzka;56;;Wa_brzych;58-316;;;;
1172373;Dr. Optima;aktywna;WIF.WA.II.8520.4.133.2013.WKr;2013-12-30;;;2014-01-14;;;;MAZOWIECKIE;Ostro__ka;Ostro__ka (gmina miejska);ul.;marsz. J—zefa Pi_sudskiego;17;;Ostro__ka;07-410;Ostro__ka;966079;1461011;16274
1183339;DR. OPTIMA;aktywna;WIF.WA.II.8520.4.141.2014.DB;2014-12-12;;;2015-01-02;;;;MAZOWIECKIE;pu_tuski;Pu_tusk (miasto w gminie miejsko-wiejskiej);ul.;Ignacego Daszy_skiego;34;;Pu_tusk;06-100;Pu_tusk;930816;1424044;3639
1086163;Dr. Max Centrum Tanich Lek—w;aktywna;WIF.WA.4100/54/08;2008-07-25;;;2008-08-09;;;;MAZOWIECKIE;Warszawa;Bemowo (dzielnica);ul.;Powsta_c—w _l_skich;106 D;204;Warszawa;01-466;Warszawa;988780;1465028;17366
1050601;DR. MAX APTEKA LUDZIE DLA LUDZI;aktywna;02/2005;2005-01-26;;;2005-02-09;;;;wielkopolskie;Pozna_;Pozna_-Stare Miasto (delegatura);ul.;Garbary;5;;Pozna_;61-866;POZNA_;970224;3064059;5321
1093293;Dr. Max Apteka Centrum Tanich Lek—w;aktywna;WIF.WA.4100/3/05;2005-01-10;;;2005-01-25;;;;MAZOWIECKIE;sierpecki;Sierpc (gmina miejska);ul.;Braci Tu_odzieckich;1A;;Sierpc;09-200;Sierpc;969310;1427011;23134
1180956;DR. MAX ;aktywna;WIFOL.8520.52.2014;2014-11-24;;;2014-12-08;;;;WARMI_SKO-MAZURSKIE;ostr—dzki;Ostr—da (gmina miejska);ul.;Piastowska;5;;Ostr—da;14-100;OSTRîDA;964927;2815011;16046
1000969;Dr. Max;aktywna;KI/156/A/99;1999-03-05;;;1999-03-19;;;;_wi_tokrzyskie;Kielce;Kielce;ul.;_elazna;35;;KIELCE;25-014;;945930;2661011;26433
1014775;DR. MAX;aktywna;F_-VII-8240-69/A/2001;2001-09-28;;;2001-10-12;;;;_îDZKIE;radomszcza_ski;Radomsko (gmina miejska);ul.;Warszyca;16;;Radomsko;97-500;;968078;1012011;23697
1014791;DR. MAX;aktywna;F_-VII-8240-71/A/2001;2001-09-28;;;2001-10-12;;;;_îDZKIE;radomszcza_ski;Radomsko (gmina miejska);ul.;Jagiello_ska;8;;Radomsko;97-500;;968078;1012011;7029
1014814;DR. MAX;aktywna;F_-VII-8240-70/A/2001;2001-09-28;;;2001-10-12;;;;_îDZKIE;radomszcza_ski;Radomsko (gmina miejska);ul.;_eromskiego;1;;Radomsko;97-500;;968078;1012011;26464
1016346;Dr. Max;aktywna;F_-VII-8240-205/A/02/03;2003-01-24;;;2003-02-07;;;;_—dzkie;Piotrk—w Trybunalski;Piotrk—w Trybunalski;ul.;Wojska Polskiego;121;;Piotrk—w Trybunalski;97-300;;967430;1062011;24628
1017849;Dr. Max;aktywna;FA.KR.8240-Z-473-122/2006/28/07;2007-02-20;;;2007-02-20;;;;MA_OPOLSKIE;Tarn—w;Tarn—w (gmina miejska);ul.;Bernardy_ska;1;;Tarn—w;33-100;Tarn—w;981570;1263011;1087
